상품등록일시,품번,상품명,상품이미지,레이블,카테고리,기장,스타일,성별,패턴,시즌,핏,색상,소재,넥라인,가격,상품정보
1625678966.0,51,NO.8 THE GOOD SHEPHERD JERUSALEM SANDALS,51.png,신발,"['슬리퍼', '슬라이드']",[],['고급'],여성,['솔리드'],['초겨울'],[],['브라운'],['LEATHER'],[],17000,"예루살렘 샌들은 고대유산에서 영감을 받은 최고의 재료와 장인정신이 큐레이팅되어 있으며, 과거의 유산을 부활시키기위한 노력으로 전통 수공예방식으로 장인의 손길에 의해 매일 한정된 수량만이 만들어 집니다."
1625678966.0,52,BSQT by Classy 375 웰던 더비 구두 루시블랙,52.png,신발,['구두'],[],['캐주얼'],남성,['솔리드'],['간절기'],[],['블랙'],"['Rubber', 'Artificial Leather', 'Synthentic Rubber']",[],31000,BSQT by classy 375 더비 슈즈는 매년 BESTSELLER 1위 자리를 지키고 있는 인기 상품입니다. 격식을 따지지 않고 스포티함+모던함을 모두 표현 가능한 다재다능한 슈즈입니다. 
1625678966.0,53,DR.MARTENS 1461 3홀 모노 블랙 14345001,53.png,신발,['구두'],[],['여리여리'],혼성,['솔리드'],['봄'],[],['블랙'],"['가죽', '소가죽', '천연 소가죽']",[],39000,"심플하고 스탠다드한 3홀 더비슈즈 스타일입니다.
- 편안한 착화감, 견고한 내구성을 제공하는 Smooth Leather 소재 사용
- 닥터마틴만의 특수한 공법으로 제작된 오리지널 아웃솔은 특유의 오리지널리티한 분위기를 줍니다."
1625678966.0,54,COVERNAT 콜리 슈즈 블랙,54.png,신발,['구두'],[],['걸리시'],남성,['솔리드'],['겨울'],[],"['블랙', '아이보리']","['가죽', '합성가죽', 'EVA', '천연가죽', '합성']",[],60000,"º디자인
-깔끔한 디자인으로 귀여운 라스트의 실루엣을 극대화 시킨 남녀노소 스타일링 가능한 슈즈.
-신끈을 옆쪽으로 배치하여 유니크한 실루엣을 가졌습니다.
-천연 소가죽을 사용하여 은은한 광택감과 자연스러운 컬러감을 가지고 있습니다.
-배색 스티치 웰트를 더하여 포멀할 수 있는 무드에 캐쥬얼함을 더하였습니다.
-인솔에 폼을 덧대어 착화감을 향상시켰습니다.
-블랙, 아이보리 컬러웨이로 구성하여 여러 코디와 범용성있게 매치하도록 구성하였습니다.
-왁스코팅된 면평끈을 사용하여 고급스러움을 더하였습니다.
-EVA 아웃솔을 배치하여 가벼우면서 높이감 있게 디자인하였습니다."
1625678966.0,55,COVERNAT 비즈 보트 슈즈 블랙,55.png,신발,['구두'],[],['드레시'],여성,['솔리드'],['사계절'],[],"['블랙', '브라운']","['가죽', '합성가죽', 'EVA', '천연가죽', '합성']",[],13000,"º디자인
-보트슈즈의 러프함을 덜어내고 신발끈에 3색 우드 비즈를 배치하여 포인트를 준 슈즈.
-클래식한 3 홀 아일렛을 가지면서 가죽끈을 덜어내고 워커 스타일의 아웃솔을 배치하여 커버낫만의 캐쥬얼한 무드로 재해석해냈습니다.
-선포(VAMP) 부분의 손제봉을 통하여 고급스러움을 더하고 컬러 배색으로 포인트를 주었습니다.
-힐쪽 내피에 샤무드를 배치하여 신고 벗을때에 부드러움을 향상화시켰습니다.
-천연 소가죽을 사용하여 은은한 광택감과 자연스러운 컬러감을 가지고 있습니다.
-배색 스티치 웰트를 더하여 포말할 수 있는 무드에 캐쥬얼함을 더하였습니다.
-인솔에 폼을 덧대어 착화감을 향상시켰습니다.
-EVA 아웃솔을 배치하여 가벼우며 높이감 있는 디자인하였습니다."
1625678966.0,56,COVERNAT 컴피 모카신,56.png,신발,"['구두', '모카신']",[],['여리여리'],남성,['솔리드'],['사계절'],[],"['블랙', '브라운']","['가죽', '스웨이드', '스웨이드(소 가죽)', '인조 가죽(Polyester)', '인조 가죽', 'Polyester']",[],35000,"천연가죽 제화의 고급스러움과 아웃도어 신끈 및 스토퍼의 디테일이 결합되어 세련된 스타일을 완성해주는 하이브리드 스니커즈
- 둥글고 넓은 컴피 형태를 적용하여 편안한 착화감의 제화
- 구두 스타일에 아웃도어 디테일을 가미하여 새로운 형태 완성
- 모카신의 전통 손재봉으로 마감하여 편한 신발의 오리지널리티를 가미
- EVA 아웃솔을 사용하여 보다 가볍게 제작
- 30MM의 굽높이로 키높이 효과"
1625678966.0,57,COVERNAT 컴피,57.png,신발,"['구두', '로퍼']",[],['프레피'],남성,['솔리드'],['가을'],[],['블랙'],"['가죽', '소가죽']",[],16000,"길들여 신을 필요없이 편안한 테이크오프 더비슈즈
최소한의 가공으로 완성된 내츄럴 타입의 최상급A그레이드, 키프[KIP] 소가죽 사용
봉제선이 보이지 않는 디자인은 미니멀한 감성과 스타일로 추구하는 고급스러운 기본 디테일"
1625678966.0,58,YASE 503 5.5CM 미니멀 스퀘어 더비,58.png,신발,['구두'],[],['밀리터리'],여성,['솔리드'],['한여름'],[],['블랙'],"['가죽', '소가죽']",[],25000,
1625678966.0,59,SHOOPEN [깡스타일리스트X슈펜] 클래식 레더로퍼 BYSC79A01,59.png,신발,['구두'],[],['데일리'],혼성,['솔리드'],['겨울'],[],"['블랙', '초콜렛']","['LEATHER', 'COW LEATHER', 'LEATHER OUTSOLE']",[],45000,
1625678966.0,60,FIRENZE ATELIER SECOND.A 볼륨 라운드토 5CM 더비슈즈,60.png,신발,['구두'],[],['센슈얼'],남성,['솔리드'],['늦가을'],[],['블랙'],"['Rubber', 'LEATHER', 'Artificial Leather', 'Soft Leather', 'Rubber Sole']",[],41000,와이드한 라운드토 쉐입에 볼륨감을 더해 볼드한 느낌을 살린 더비슈즈 아이템입니다. 전체적으로 더비슈즈만의 베이직한 멋을 살려 제작 되었으며 발등 부분을 잘 잡아주는 4홀 슈레이스 라린으로 마감 되었습니다. 5cm 높이의 캐주얼한 느낌의 아웃솔이 적용되어 키높이 효과는 물론 제품의 유니크함을 더했습니다.
1625678966.0,61,JOSEPHT PAUL,61.png,신발,['구두'],[],['소녀소녀'],여성,['솔리드'],['여름'],[],['블랙'],[],[],32000,"폴은 쉐입이 과하지 않는 스퀘어토 더비입니다.미니멀하게 착용이 가능한 쉐입으로 부담스럽지 않는 스퀘어 토(toe)입니다.외피는 소가죽을 사용하였으며 내피도 소가죽으로 제작하여 편안한 착화감과 강한 내구성 그리고 외관상으로도 완성도를 느낄 수 있습니다. 아웃솔은 rubber창을 사용하여 마모도가 우수하며 논슬립 기능도 탁월합니다.  부담없이 착용이 가능한 제품입니다. 

 "
1625678966.0,62,WETHEROAD 스완 4홀 더비슈즈,62.png,신발,['구두'],[],['나긋'],혼성,['솔리드'],['늦가을'],[],"['블랙', '화이트']",['Rubber'],[],70000,"은은한 광택과 질감이 매력적인 소재와 유니크한 볼륨감, 커브드 라인이 가미된 라운드 토 쉐입의 더비슈즈입니다. 자연스러운 커브 라인과 위더로드만의 로고가 각인된 두툼한 아웃솔, 돋보적인 패턴이 돋보이며 와이드한 느낌의 디테일이 강조되었습니다."
1625678966.0,63,4.5cm 소가죽 코만도 첼시부츠 루틴,63.png,신발,['부츠'],[],['여리여리'],여성,['솔리드'],['늦가을'],[],['블랙'],"['가죽', '소가죽', '천연가죽(소가죽)', '천연가죽', '합성피혁', '합성']",[],57000,커스텀에이드의 첼시부츠는 천연 소가죽을 사용하며 초경량 이지레스트 폼을 사용하여 발바닥과 지면의 충격 및 압력을 흡수하여 사용자에게 편안함을 줍니다.
1625678966.0,64,[핏더사이즈X슈펜] Seku-shi(세쿠시) 첼시 부읏츠,64.png,신발,['부츠'],[],['드레시'],여성,['솔리드'],['한여름'],[],['블랙'],"['가죽', '소가죽', '천연소가죽', '양가죽', '페브릭', '반컵솔']",[],17000,
1625678966.0,65,ROCKFISH WEATHERWEAR 오리지널 레인부츠 롱,65.png,신발,['부츠'],[],['고급'],혼성,['솔리드'],['늦가을'],[],"['베이지', '블랙', '카키', '아이보리', '네이비', '브라운', '블루그레이']",['EVA'],[],10000,"락피쉬웨더웨어는 2004년 영국 사우스 웨스트 잉글랜드의 실리 제도, 콘윌에서 탄생한 브랜드로써 오리지널 브리티쉬 감성과 클래식함이 영국 특유의 기후를 고려한 기능성을 가미시킨 'British Weatherwear'라는 새로운 컨셉을 제안하고 있습니다."
1625678966.0,66,ROCKFISH WEATHERWEAR 오리지널 레인부츠 숏,66.png,신발,['부츠'],[],['여성스러운'],남성,['솔리드'],['간절기'],[],"['베이지', '블랙', '카키', '아이보리', '네이비', '브라운', '블루그레이']",['EVA'],[],64000,"락피쉬웨더웨어는 2004년 영국 사우스 웨스트 잉글랜드의 실리 제도, 콘윌에서 탄생한 브랜드로써 오리지널 브리티쉬 감성과 클래식함이 영국 특유의 기후를 고려한 기능성을 가미시킨 'British Weatherwear'라는 새로운 컨셉을 제안하고 있습니다."
1625678966.0,67,HUNTER WOMEN 오리지날 플레이 부츠 톨 ,67.png,신발,['부츠'],[],['프레피'],여성,['솔리드'],['간절기'],[],['블랙'],[],[],9000,1956년에 처음 소개된 original wellington boot는 헌터만의 헤리티지 입니다. 헌터는 업그레이드된 독창적인 기술과 전통 핸드메이드 방식으로 만들어 집니다.
1625678966.0,68,DR. MARTENS 1460 파스칼 맥스 화이트,68.png,신발,['부츠'],[],['빈티지'],남성,['배색'],['늦가을'],[],['화이트'],"['가죽', '소가죽', '천연가죽(소가죽)', '천연가죽', '합성수지', '합성']",[],32000," - 1460 파스칼 부츠의 맥스 솔 업데이트
 - 부드럽고 유연한 피사 가죽 사용"
1625678966.0,69,DR. MARTENS  1B99 버지니아 14홀 부츠 블랙 ,69.png,신발,['부츠'],[],['빈티지'],남성,['솔리드'],['겨울'],[],['블랙'],"['가죽', '천연가죽', '합성수지', '천연가죽(소)', '합성']",[],20000,"1B99 버지니아 가죽의 14홀 니 하이 부츠입니다.
부드럽고 유연한 느낌을 주는 그레인 가죽소재입니다.
사이드 지퍼 디테일로 신고 벗기 편리하며 옐로 스티치와 뒤꿈치 부분 힐루프로 닥터마틴의 오리지널리티를 담았습니다.
에어 쿠션 밑창으로 내마모성과 미끄럼 방지 기능이 있습니다."
1625678966.0,70,WETHEROAD 레텔 스퀘어토 첼시부츠,70.png,신발,['부츠'],[],['드레시'],남성,['솔리드'],['가을'],[],"['블랙', '화이트']","['SYNTHETIC LEATHER', 'SYNTHETIC RUBBER', 'LEATHER', 'OTHOLITE']",[],43000,"위더로드는 ""남자의 구두는 라스트가 결정한다."" 라는 철학을 가지고 업그레이드 된 라이스팅을 선보이며 더 고급스러운 소재를 선택하여 Prestige를 느낄 수 있는 위더로드만의 매력을 선보입니다."
1625678966.0,71,LOSTGARDEN Max_bl,71.png,신발,['부츠'],[],['데일리'],혼성,['솔리드'],['늦가을'],[],['블랙'],"['Rubber', 'LEATHER']",[],75000,"세미 스퀘어 실루엣의 첼시부츠입니다. 날렵한 쉐입으로 길게 뻗어있는 라인이 돋보이는 제품이며, 이중 스티치로 제작된 웰트로 아웃솔의 견고함을 더한 제품입니다. 성별에 관계 없이 스타일링이 가능한 제품입니다"
1625678966.0,72,REDWING 아이언 레인저 8111,72.png,신발,['부츠'],[],['밀리터리'],혼성,['솔리드'],['가을'],[],"['차콜', '엠버하니스', '러프앤터프', '블랙하니스', '혼슨뮬키너', '오로레거시']","['가죽', '천연가죽']",[],67000,"아이언 레인저는 레드윙의 본사가 있는 미국 미네소타주 북부에 있는 광산의 이름입니다.
이곳에서 일하던 광부들의 발끝을 보호하기 위해 어퍼에 한 장의 가죽을 덧댄 '캡토(Cap Toe)'를 적용하여 제작된 부츠가 바로 아이언 레인저입니다.

과거의 '캡토(Cap Toe)'는 안전을 위한 것이었지만 현대에는 워크 부츠의 대표적인 디자인으로 자리잡아 패션의 일부분이 되었습니다.
아웃솔은 비브람사의 430 미니 러그를 사용하여 험난한 환경에서도 착용할 수 있습니다.

과거부터 워크 부츠를 상징하고 대표한 '아이언 레인저'는 레드윙에서 가장 사랑받는 부츠 중 하나입니다."
1625678966.0,73,BSQT by Classy 993 산타바바라 첼시 부츠 빈티지블랙 ,73.png,신발,['부츠'],[],['클래식'],혼성,['솔리드'],['여름'],[],['블랙'],"['가죽', '인조가죽']",[],16000,기본 첼시 부츠의 디자인을 유지하며 다이아몬드 컷팅 아웃솔을 적용 시킨 산타바바라첼시부츠 가품 위조 방지를 위한 비에스큐티 전용 라벨과 각인이 적용된 첫번째 모델입니다.
1643931576.0,74,ROMANTIC MOVE 미니멀 스퀘어토 집업 부츠 R22M079,74.png,신발,['부츠'],[],['사파리'],여성,['솔리드'],['겨울'],[],"['블랙', '브라운']","['가죽', '소가죽', '돈피']",[],42000,
1643931576.0,75,101비건 웨스턴 부츠 ,75.png,신발,['부츠'],[],['고급'],혼성,['솔리드'],['여름'],[],"['블랙', '브라운']",['vegan leather'],[],51000,친환경 소재 비건 레더만의 부드러운 터치감과 고급스러운 광택을 살려낸 미들 웨스턴 부츠. 걸 4cm 굽과 라텍스 속굽 2cm 호 안정된 착화감과 티나지 않고 자연스럽게 키가 커지는 트렌디한 디자인의 부츠이다
1625678966.0,76, 8SECONDS 베이직 워커 부츠,76.png,신발,['부츠'],[],['데일리'],남성,['솔리드'],['한여름'],[],['블랙'],"['가죽', '폴리', '폴리에스터', '합성가죽', '합성']",[],20000,
1625678966.0,77, NM2DM04A_빅샷,77.png,가방,['백팩'],[],['드레시'],혼성,['솔리드'],['간절기'],[],"['베이지', '블랙', '그린']","['나일론', '폴리']",[],62000,"*수납에 충실한 오리지널 빅샷 모델
* 피로감을 덜어주는 플렉스벤트 멜빵
* 메쉬 소재의 등판과 여러 조절 버클로 편안한 착용감 제공"
1627269171.0,78,ABSOLUTE BACKPACK,78.png,가방,['백팩'],[],['데일리'],혼성,['솔리드'],['초겨울'],[],"['베이지', '블랙', '버건디']","['폴리', '코듀라']",[],51000,"전공책부터 다양한 수납물까지 거뜬하게 수납 가능한 대용량 수납공간.
쿠션패드와 벨크로 고정장치가 달린 랩탑 수납섹션으로 당신의 노트북과 아이패드 등 전자장치를 안전하게 보호하세요. 가방 등판에 달려있는 캐리어 홀더를 이용하여 공항이나 여행 도중에 가방을 캐리어에 결합시킬 수 있습니다. 발걸음은 가벼워지고 여행의 퀄리티는 높아집니다. 등판의 히든지퍼 포켓은 여권 및 중요한 소지품을 안전하게 보관하며 가방 뒷면과 어깨끈 내부는 에어매쉬 소재를 사용하여 쿠션감과 땀과 열기 배출이 용이한 통기성을 제공합니다. "
1625678966.0,79,블랙 레이스업 캐주얼 백팩,79.png,가방,['백팩'],[],['소녀소녀'],남성,['솔리드'],['여름'],[],"['베이지', '블랙', '그레이']","['폴리', '폴리에스터']",[],43000,"노트북 수납이 가능한 베이직한 캐주얼 백팩.
매 시즌 많은 판매가 되는 에잇세컨즈 베스트 아이템."
1625678966.0,80, DANKER 2.0(댄커2.0) 블랙 ,80.png,가방,['백팩'],[],['미니미니'],여성,['솔리드'],['늦가을'],[],"['베이지', '블랙']","['폴리', '폴리에스터']",[],28000,"기존 댄커에서 업그레이드된 댄커2.0.
백팩과 슬링백의 기능을 2퉤이로 활용 가능한 백팩입니다. 기존 허리 벨트를 제거하고, 슬링백 일체형으로 변경하여 보다 편리하게 분리 및 결합하여 사용 가능합니다. 또한, 가방처짐 패드를 추가하여 내구성을 높이고 어깨에 무리가 가지 않도록 착용감을 개선하였고, 오염 방지를 위해 테프론 가공 처리 및 어깨 및 등판에 향균 기능을 추가였습니다. 34L 사이즈와 15인치 노트북 수납이 가능하며, 내부 스마트 기기를 수납할 수 있는 파우치를 추가하여 수납력을 높였습니다. "
